RCID	OBJL	BOY_FIELD	BOY_VALUE	LON	LAT
6813	BOYSPP	BOYSPP	4.0	121.832989	28.423272
6814	BOYSPP	BOYSPP	4.0	121.905328	28.411523
6815	BOYSPP	BOYSPP	4.0	121.892099	28.391996
6816	BOYSPP	BOYSPP	4.0	121.49818	28.679764
6817	BOYSPP	BOYSPP	4.0	121.51791	28.675101
6818	BOYSPP	BOYSPP	4.0	121.758782	28.711658
6819	BOYSPP	BOYSPP	4.0	121.738908	28.710218
6820	BOYSPP	BOYSPP	4.0	121.751065	28.661462
6823	BOYSPP	BOYSPP	4.0	121.93496	28.703212
6824	BOYSPP	BOYSPP	4.0	121.923488	28.696323
6825	BOYSPP	BOYSPP	4.0	121.660632	28.242164
6826	BOYSPP	BOYSPP	4.0	121.677881	28.23197
11952	BOYSPP	BOYSPP	4.0	121.9961111	28.1441944
11957	BOYSPP	BOYSPP	4.0	121.97325	28.1174167
11958	BOYSPP	BOYSPP	4.0	121.9025	28.1174722
11963	BOYSPP	BOYSPP	4.0	121.9241111	28.1442778
11964	BOYSPP	BOYSPP	4.0	121.9601111	28.1442222
6863	BOYLAT	BOYLAT	4.0	121.718106	28.72538
6864	BOYLAT	BOYLAT	4.0	121.720188	28.70863
6865	BOYLAT	BOYLAT	4.0	121.754964	28.676075
6866	BOYLAT	BOYLAT	4.0	121.597017	28.675603
6867	BOYLAT	BOYLAT	4.0	121.549808	28.675186
6868	BOYLAT	BOYLAT	4.0	121.482603	28.686407
6869	BOYLAT	BOYLAT	4.0	121.518941	28.683436
6870	BOYLAT	BOYLAT	4.0	121.558943	28.680241
6871	BOYLAT	BOYLAT	4.0	121.587442	28.672184
6872	BOYLAT	BOYLAT	4.0	121.63311	28.671405
6873	BOYLAT	BOYLAT	4.0	121.623913	28.666882
6874	BOYLAT	BOYLAT	4.0	121.796355	28.655657
6875	BOYLAT	BOYLAT	4.0	121.830406	28.645908
6876	BOYLAT	BOYLAT	4.0	121.77288	28.67774
6877	BOYLAT	BOYLAT	4.0	121.897155	28.653935
6878	BOYLAT	BOYLAT	4.0	121.863739	28.659435
6879	BOYLAT	BOYLAT	4.0	121.841517	28.66699
6880	BOYSAW	BOYSAW	4.0	121.660873	28.663314
6827	BOYISD	BOYISD	4.0	121.675888	28.440535
6828	BOYISD	BOYISD	4.0	122.002072	28.668464
6810	BOYCAR	BOYCAR	4.0	121.693179	28.449622
28886	BOYSPP	BOYSPP	4.0	121.096049	27.998826
28888	BOYSPP	BOYSPP	4.0	120.90833	27.89955
28889	BOYSPP	BOYSPP	4.0	121.111688	27.854412
28890	BOYSPP	BOYSPP	4.0	120.915219	27.8788
28891	BOYSPP	BOYSPP	4.0	120.9830556	27.8431389
28894	BOYSPP	BOYSPP	4.0	120.888997	27.916744
28895	BOYSPP	BOYSPP	4.0	121.00294	27.989798
28896	BOYSPP	BOYSPP	4.0	121.019245	28.001104
38505	BOYSPP	BOYSPP	4.0	120.8913889	27.9244167
38533	BOYSPP	BOYSPP	4.0	121.1115556	28.1788889
38536	BOYSPP	BOYSPP	4.0	120.9773056	27.9483611
38539	BOYSPP	BOYSPP	4.0	120.9944167	27.9366389
38545	BOYSPP	BOYSPP	4.0	120.9609722	27.8622778
38550	BOYSPP	BOYSPP	4.0	120.9501111	27.8809722
38551	BOYSPP	BOYSPP	4.0	120.9405	27.8982778
38556	BOYSPP	BOYSPP	4.0	120.9160556	27.9224444
38641	BOYSPP	BOYSPP	4.0	121.1666667	27.9704444
28800	BOYLAT	BOYLAT	4.0	121.114827	28.154907
28801	BOYLAT	BOYLAT	4.0	121.107744	28.13699
28802	BOYLAT	BOYLAT	4.0	121.11541	28.103574
28803	BOYLAT	BOYLAT	4.0	121.120271	28.082325
28804	BOYLAT	BOYLAT	4.0	121.126354	28.076547
28805	BOYLAT	BOYLAT	4.0	121.128493	28.036381
28806	BOYLAT	BOYLAT	4.0	121.052767	28.021366
28807	BOYLAT	BOYLAT	4.0	121.0998056	28.0166667
28808	BOYLAT	BOYLAT	4.0	121.1274722	27.9886667
28809	BOYLAT	BOYLAT	4.0	120.981857	27.985437
28811	BOYLAT	BOYLAT	4.0	121.039346	27.941238
28812	BOYLAT	BOYLAT	4.0	121.076632	27.936652
28813	BOYLAT	BOYLAT	4.0	121.156243	27.928383
28814	BOYLAT	BOYLAT	4.0	121.040236	27.909727
28815	BOYLAT	BOYLAT	4.0	121.087757	27.895831
28816	BOYLAT	BOYLAT	4.0	121.268963	27.983465
28817	BOYLAT	BOYLAT	4.0	121.315089	27.932774
28818	BOYLAT	BOYLAT	4.0	121.314894	27.941802
28819	BOYLAT	BOYLAT	4.0	121.269145	27.974162
28820	BOYLAT	BOYLAT	4.0	121.219757	28.018939
28821	BOYLAT	BOYLAT	4.0	121.3614722	27.8991667
28822	BOYLAT	BOYLAT	4.0	121.076899	27.831665
28823	BOYLAT	BOYLAT	4.0	121.156063	27.875968
28824	BOYLAT	BOYLAT	4.0	121.059133	27.896106
28825	BOYLAT	BOYLAT	4.0	121.132854	28.048936
28826	BOYLAT	BOYLAT	4.0	121.126216	28.055242
28827	BOYLAT	BOYLAT	4.0	121.214479	28.034967
28828	BOYLAT	BOYLAT	4.0	120.959178	27.964523
28829	BOYLAT	BOYLAT	4.0	121.0660833	27.9897222
28830	BOYLAT	BOYLAT	4.0	121.175631	28.20535
28832	BOYLAT	BOYLAT	4.0	121.119605	27.859356
28835	BOYLAT	BOYLAT	4.0	120.885164	27.936855
38559	BOYLAT	BOYLAT	4.0	121.1721389	27.9565278
38562	BOYLAT	BOYLAT	4.0	121.192	27.9263333
38565	BOYLAT	BOYLAT	4.0	121.3174444	27.8303611
38568	BOYLAT	BOYLAT	4.0	121.2139444	27.9202778
38571	BOYLAT	BOYLAT	4.0	121.2803056	27.8513056
38574	BOYLAT	BOYLAT	4.0	121.2636944	27.8771111
38577	BOYLAT	BOYLAT	4.0	121.2286944	27.8961389
38615	BOYLAT	BOYLAT	4.0	121.1266389	28.1936667
28903	BOYSAW	BOYSAW	4.0	120.765277	27.658249
28906	BOYISD	BOYISD	4.0	121.327477	27.844996
20637	BOYSPP	BOYSPP	4.0	120.967212	27.372273
20638	BOYSPP	BOYSPP	4.0	120.961962	27.343857
20639	BOYSPP	BOYSPP	4.0	120.956768	27.315885
20640	BOYSPP	BOYSPP	4.0	120.91888	27.372523
20642	BOYSPP	BOYSPP	4.0	121.126765	27.55802
20650	BOYSPP	BOYSPP	4.0	120.894574	27.523798
20651	BOYSPP	BOYSPP	4.0	120.912574	27.315135
20652	BOYSPP	BOYSPP	4.0	120.868353	27.314385
20653	BOYSPP	BOYSPP	4.0	120.824159	27.313607
20654	BOYSPP	BOYSPP	4.0	120.839603	27.333329
20655	BOYSPP	BOYSPP	4.0	120.855075	27.353051
20656	BOYSPP	BOYSPP	4.0	120.870519	27.372773
27621	BOYSPP	BOYSPP	4.0	120.7007765	27.5433411
27902	BOYSPP	BOYSPP	4.0	121.0628611	27.56625
27905	BOYSPP	BOYSPP	4.0	121.1048333	27.56625
27908	BOYSPP	BOYSPP	4.0	121.1467778	27.56625
27911	BOYSPP	BOYSPP	4.0	121.1625278	27.5575556
27914	BOYSPP	BOYSPP	4.0	121.1653611	27.5372222
27917	BOYSPP	BOYSPP	4.0	121.1293056	27.5372222
27920	BOYSPP	BOYSPP	4.0	121.09325	27.5371944
27923	BOYSPP	BOYSPP	4.0	121.0571667	27.5371389
20624	BOYLAT	BOYLAT	4.0	120.693272	27.706684
20625	BOYLAT	BOYLAT	4.0	120.689095	27.547134
20626	BOYLAT	BOYLAT	4.0	120.760993	27.415661
20627	BOYLAT	BOYLAT	4.0	120.737216	27.431411
20628	BOYLAT	BOYLAT	4.0	120.716605	27.457216
20629	BOYLAT	BOYLAT	4.0	120.699328	27.475577
20701	BOYSAW	BOYSAW	4.0	120.677217	27.534992
20702	BOYSAW	BOYSAW	4.0	120.777493	27.413772
20704	BOYSAW	BOYSAW	4.0	120.734188	27.676018
20717	BOYISD	BOYISD	4.0	120.696724	27.547661
4223	BOYSPP	BOYSPP	4.0	120.5214444	27.2130556
4227	BOYSPP	BOYSPP	4.0	120.2749167	27.039
4253	BOYSPP	BOYSPP	4.0	120.2997222	27.0412222
4256	BOYSPP	BOYSPP	4.0	120.3122778	27.0576389
353	BOYLAT	BOYLAT	4.0	120.365188	27.051548
354	BOYLAT	BOYLAT	4.0	120.341105	27.045992
355	BOYLAT	BOYLAT	4.0	120.315939	27.043909
4221	BOYLAT	BOYLAT	4.0	120.2458056	26.9034167
4250	BOYLAT	BOYLAT	4.0	120.5015	27.13475
4259	BOYLAT	BOYLAT	4.0	120.19725	26.7851944
4262	BOYLAT	BOYLAT	4.0	120.1860278	26.79025
4205	BOYISD	BOYISD	4.0	120.201632	26.769141
9716	BOYSPP	BOYSPP	7.0	120.714422	26.288604
20554	BOYSPP	BOYSPP	1.0	120.5108333	26.3544444
20592	BOYSPP	BOYSPP	4.0	119.9544722	26.42875
20616	BOYSPP	BOYSPP	4.0	120.2076389	26.2163056
20662	BOYSPP	BOYSPP	4.0	120.2635833	26.2721111
20666	BOYSPP	BOYSPP	4.0	120.232	26.2659722
20675	BOYSPP	BOYSPP	4.0	120.1826944	26.2474444
20679	BOYSPP	BOYSPP	4.0	120.1584167	26.2286944
20683	BOYSPP	BOYSPP	4.0	120.1549722	26.2093611
20687	BOYSPP	BOYSPP	4.0	120.1548056	26.1788333
20691	BOYSPP	BOYSPP	4.0	120.1546667	26.1483333
20695	BOYSPP	BOYSPP	4.0	120.1753611	26.1406389
20699	BOYSPP	BOYSPP	4.0	120.1960556	26.1329444
20703	BOYSPP	BOYSPP	4.0	120.2118611	26.1655556
20707	BOYSPP	BOYSPP	4.0	120.2276944	26.1981667
20711	BOYSPP	BOYSPP	4.0	120.2435	26.2307778
20716	BOYSPP	BOYSPP	4.0	120.2535556	26.2514444
9712	BOYLAT	BOYLAT	4.0	119.726278	26.168485
9713	BOYLAT	BOYLAT	4.0	119.803322	26.105993
9714	BOYLAT	BOYLAT	4.0	119.8016667	26.0827778
9715	BOYLAT	BOYLAT	4.0	119.7486111	26.0888889
20564	BOYLAT	BOYLAT	4.0	119.8469444	26.2971944
20670	BOYCAR	BOYCAR	4.0	120.2011944	26.25725
6940	BOYSPP	BOYSPP	7.0	120.306368	25.49916
6943	BOYSPP	BOYSPP	4.0	119.953041	25.827487
23456	BOYSPP	BOYSPP	4.0	119.4087222	25.4053889
23459	BOYSPP	BOYSPP	4.0	119.4036944	25.3768611
23462	BOYSPP	BOYSPP	4.0	119.3610833	25.3954444
23491	BOYSPP	BOYSPP	4.0	119.9615556	25.7526944
23513	BOYSPP	BOYSPP	4.0	119.8792222	25.6321111
23516	BOYSPP	BOYSPP	4.0	119.8996111	25.6213333
23612	BOYSPP	BOYSPP	4.0	119.8159722	25.7878333
23615	BOYSPP	BOYSPP	4.0	119.8470833	25.7876944
23650	BOYSPP	BOYSPP	4.0	119.862	25.667
23699	BOYSPP	BOYSPP	4.0	119.8908333	25.6903056
23702	BOYSPP	BOYSPP	4.0	119.8540278	25.7295556
23705	BOYSPP	BOYSPP	4.0	119.7839167	25.7298056
6884	BOYLAT	BOYLAT	4.0	119.798821	25.776905
6885	BOYLAT	BOYLAT	4.0	119.7331667	25.7365
6886	BOYLAT	BOYLAT	4.0	119.7048056	25.7185556
6888	BOYLAT	BOYLAT	4.0	119.823987	25.442827
6889	BOYLAT	BOYLAT	4.0	119.840543	25.418078
6890	BOYLAT	BOYLAT	4.0	119.4294444	25.4185278
6891	BOYLAT	BOYLAT	4.0	119.417522	25.371551
6892	BOYLAT	BOYLAT	4.0	119.509409	25.319218
6894	BOYLAT	BOYLAT	4.0	119.7028333	25.7050833
6895	BOYLAT	BOYLAT	4.0	119.698295	25.694851
6896	BOYLAT	BOYLAT	4.0	119.7516	25.378912
6897	BOYLAT	BOYLAT	4.0	119.693434	25.394411
6898	BOYLAT	BOYLAT	4.0	119.673795	25.666629
6899	BOYLAT	BOYLAT	4.0	119.643546	25.643657
6900	BOYLAT	BOYLAT	4.0	119.63716	25.703073
23686	BOYLAT	BOYLAT	4.0	119.4460556	25.3417222
23689	BOYLAT	BOYLAT	4.0	119.4368889	25.3660556
23692	BOYLAT	BOYLAT	4.0	119.4251667	25.3968333
6933	BOYISD	BOYISD	4.0	119.653796	25.737433
6934	BOYISD	BOYISD	4.0	119.702712	25.627102
6935	BOYISD	BOYISD	4.0	119.820154	25.444188
6947	BOYCAR	BOYCAR	4.0	119.634102	25.319079
23478	BOYCAR	BOYCAR	4.0	119.6633333	25.7145
22474	BOYSPP	BOYSPP	4.0	119.005687	24.876577
22475	BOYSPP	BOYSPP	4.0	119.032226	25.003919
22476	BOYSPP	BOYSPP	4.0	118.829147	24.823775
22477	BOYSPP	BOYSPP	7.0	119.197211	25.103601
22478	BOYSPP	BOYSPP	7.0	119.578594	25.232488
22479	BOYSPP	BOYSPP	7.0	119.471096	25.151656
22480	BOYSPP	BOYSPP	4.0	119.24385	25.079629
22481	BOYSPP	BOYSPP	4.0	119.125046	24.95777
22482	BOYSPP	BOYSPP	4.0	119.124852	24.984825
22483	BOYSPP	BOYSPP	4.0	119.292099	25.118767
22484	BOYSPP	BOYSPP	4.0	119.302376	25.131212
22485	BOYSPP	BOYSPP	4.0	119.324015	25.139989
22486	BOYSPP	BOYSPP	4.0	119.381069	25.174211
22487	BOYSPP	BOYSPP	4.0	119.409486	25.169933
22488	BOYSPP	BOYSPP	4.0	119.366486	25.162683
22489	BOYSPP	BOYSPP	4.0	119.342542	25.072879
22490	BOYSPP	BOYSPP	4.0	119.329209	25.08499
22491	BOYSPP	BOYSPP	4.0	119.315376	25.097601
22492	BOYSPP	BOYSPP	4.0	119.416597	25.092046
22493	BOYSPP	BOYSPP	4.0	119.420763	25.143517
22494	BOYSPP	BOYSPP	4.0	119.421541	25.124323
22495	BOYSPP	BOYSPP	4.0	119.422291	25.106851
22496	BOYSPP	BOYSPP	4.0	119.301349	25.110351
22497	BOYSPP	BOYSPP	4.0	119.397986	25.183655
22498	BOYSPP	BOYSPP	4.0	119.408819	25.077351
22499	BOYSPP	BOYSPP	4.0	119.394986	25.072907
22500	BOYSPP	BOYSPP	4.0	119.380847	25.06924
22501	BOYSPP	BOYSPP	4.0	119.362264	25.071018
35397	BOYSPP	BOYSPP	4.0	118.7992778	24.7822222
22455	BOYLAT	BOYLAT	4.0	119.688828	25.260052
22456	BOYLAT	BOYLAT	4.0	119.644328	25.276053
22457	BOYLAT	BOYLAT	4.0	119.054519	24.997436
22458	BOYLAT	BOYLAT	4.0	119.045575	24.914993
22459	BOYLAT	BOYLAT	4.0	119.026075	25.051352
22461	BOYLAT	BOYLAT	4.0	119.04927	25.048102
22462	BOYLAT	BOYLAT	4.0	119.064247	24.98058
22463	BOYLAT	BOYLAT	4.0	119.058664	25.006642
22464	BOYLAT	BOYLAT	4.0	119.041964	25.045963
22465	BOYLAT	BOYLAT	4.0	119.050936	24.934437
22466	BOYLAT	BOYLAT	4.0	119.046881	25.029658
22468	BOYLAT	BOYLAT	4.0	119.07881	25.080326
22469	BOYLAT	BOYLAT	4.0	119.064893	25.054799
22470	BOYLAT	BOYLAT	4.0	119.062166	24.960909
22471	BOYLAT	BOYLAT	4.0	119.070143	24.954173
22472	BOYLAT	BOYLAT	4.0	118.833801	24.815884
22473	BOYLAT	BOYLAT	4.0	118.791885	24.834245
22502	BOYSAW	BOYSAW	4.0	119.142465	25.112001
22503	BOYSAW	BOYSAW	4.0	118.819916	24.775294
22363	BOYCAR	BOYCAR	4.0	119.341956	25.16227
22364	BOYCAR	BOYCAR	4.0	119.053573	25.028886
35350	BOYCAR	BOYCAR	4.0	119.4165833	25.1528889
12604	BOYSPP	BOYSPP	4.0	118.210274	24.518631
12605	BOYSPP	BOYSPP	4.0	118.520019	24.498853
12606	BOYSPP	BOYSPP	4.0	118.535074	24.492909
12607	BOYSPP	BOYSPP	4.0	118.258051	24.307773
12608	BOYSPP	BOYSPP	1.0	118.41369	24.379233
12609	BOYSPP	BOYSPP	4.0	118.514963	24.502659
12610	BOYSPP	BOYSPP	4.0	118.545518	24.528436
12611	BOYSPP	BOYSPP	4.0	118.433326	24.545658
43882	BOYSPP	BOYSPP	4.0	118.5530556	24.50675
43885	BOYSPP	BOYSPP	4.0	118.2021944	24.2693333
43888	BOYSPP	BOYSPP	4.0	118.4872222	24.5476667
43891	BOYSPP	BOYSPP	4.0	118.4345833	24.5588333
12224	BOYLAT	BOYLAT	4.0	118.762387	24.698827
12225	BOYLAT	BOYLAT	4.0	118.710464	24.659128
12226	BOYLAT	BOYLAT	4.0	118.434255	24.646213
12227	BOYLAT	BOYLAT	4.0	118.686545	24.643649
12228	BOYLAT	BOYLAT	4.0	118.436464	24.62699
12229	BOYLAT	BOYLAT	4.0	118.435214	24.614462
12230	BOYLAT	BOYLAT	4.0	118.435742	24.602074
12231	BOYLAT	BOYLAT	4.0	118.451313	24.587521
12232	BOYLAT	BOYLAT	4.0	118.416243	24.581685
12233	BOYLAT	BOYLAT	4.0	118.395882	24.580741
12234	BOYLAT	BOYLAT	4.0	118.467908	24.574074
12235	BOYLAT	BOYLAT	4.0	118.368382	24.573491
12236	BOYLAT	BOYLAT	4.0	118.386243	24.56538
12237	BOYLAT	BOYLAT	4.0	118.486186	24.560825
12238	BOYLAT	BOYLAT	4.0	118.470158	24.549658
12239	BOYLAT	BOYLAT	4.0	118.521074	24.54763
12240	BOYLAT	BOYLAT	4.0	118.441964	24.539658
12241	BOYLAT	BOYLAT	4.0	118.422992	24.539436
12242	BOYLAT	BOYLAT	4.0	118.402159	24.536075
12243	BOYLAT	BOYLAT	4.0	118.201607	24.531047
12244	BOYLAT	BOYLAT	4.0	118.3743889	24.5191944
12246	BOYLAT	BOYLAT	4.0	118.237357	24.525103
12247	BOYLAT	BOYLAT	4.0	118.3891944	24.5277778
12248	BOYLAT	BOYLAT	4.0	118.2210556	24.5135556
12249	BOYLAT	BOYLAT	4.0	118.316605	24.515214
12250	BOYLAT	BOYLAT	4.0	118.545629	24.509353
12251	BOYLAT	BOYLAT	4.0	118.27875	24.4818889
12252	BOYLAT	BOYLAT	4.0	118.254079	24.496353
12253	BOYLAT	BOYLAT	4.0	118.224024	24.496298
12254	BOYLAT	BOYLAT	4.0	118.252745	24.508131
12255	BOYLAT	BOYLAT	4.0	118.240384	24.507881
12256	BOYLAT	BOYLAT	4.0	118.2788	24.507853
12257	BOYLAT	BOYLAT	4.0	118.333327	24.502326
12258	BOYLAT	BOYLAT	4.0	118.3693889	24.5060278
12259	BOYLAT	BOYLAT	4.0	118.3058056	24.5021944
12260	BOYLAT	BOYLAT	4.0	118.217246	24.475715
12261	BOYLAT	BOYLAT	4.0	118.2763	24.473354
12262	BOYLAT	BOYLAT	4.0	118.206329	24.456771
12263	BOYLAT	BOYLAT	4.0	118.279717	24.452299
12264	BOYLAT	BOYLAT	4.0	118.288578	24.43841
12265	BOYLAT	BOYLAT	4.0	118.183747	24.43016
12266	BOYLAT	BOYLAT	4.0	118.140581	24.410188
12267	BOYLAT	BOYLAT	4.0	118.269412	24.406188
12268	BOYLAT	BOYLAT	4.0	118.175013	24.400316
12269	BOYLAT	BOYLAT	4.0	118.256106	24.399161
12270	BOYLAT	BOYLAT	4.0	118.155747	24.372022
12271	BOYLAT	BOYLAT	4.0	118.192135	24.370689
12272	BOYLAT	BOYLAT	4.0	118.162775	24.363884
12273	BOYLAT	BOYLAT	4.0	118.148288	24.353316
12274	BOYLAT	BOYLAT	4.0	118.157661	24.353064
12275	BOYLAT	BOYLAT	4.0	118.200642	24.350136
12276	BOYLAT	BOYLAT	4.0	118.176024	24.337134
12277	BOYLAT	BOYLAT	4.0	118.207739	24.306822
12278	BOYLAT	BOYLAT	4.0	118.203802	24.30081
12279	BOYLAT	BOYLAT	4.0	118.215335	24.298333
12280	BOYLAT	BOYLAT	4.0	118.1724444	24.2955556
12286	BOYLAT	BOYLAT	4.0	118.164191	24.423327
12288	BOYLAT	BOYLAT	4.0	118.26019	24.419271
12289	BOYLAT	BOYLAT	4.0	118.1804	24.415159
12290	BOYLAT	BOYLAT	4.0	118.178834	24.398008
12291	BOYLAT	BOYLAT	4.0	118.268412	24.389911
12292	BOYLAT	BOYLAT	4.0	118.210385	24.387578
12293	BOYLAT	BOYLAT	4.0	118.190607	24.385466
12294	BOYLAT	BOYLAT	4.0	118.218413	24.372856
12295	BOYLAT	BOYLAT	4.0	118.178595	24.322387
12296	BOYLAT	BOYLAT	4.0	118.233076	24.278425
12297	BOYLAT	BOYLAT	4.0	118.227696	24.274314
12303	BOYLAT	BOYLAT	4.0	118.524241	24.50252
43841	BOYLAT	BOYLAT	4.0	118.1873889	24.2733611
12619	BOYISD	BOYISD	4.0	118.152941	24.413227
12612	BOYCAR	BOYCAR	4.0	118.536407	24.480687
12613	BOYCAR	BOYCAR	4.0	118.071554	24.43266
12614	BOYCAR	BOYCAR	4.0	118.013222	24.438438
43847	BOYCAR	BOYCAR	4.0	118.5508889	24.5254722
8862	BOYSPP	BOYSPP	4.0	117.593496	23.663305
8863	BOYSPP	BOYSPP	4.0	117.574802	23.786331
14282	BOYSPP	BOYSPP	4.0	118.1612778	23.9168056
14287	BOYSPP	BOYSPP	4.0	118.2053889	23.9443611
14288	BOYSPP	BOYSPP	4.0	118.2451667	23.9381111
14292	BOYSPP	BOYSPP	4.0	118.2351944	23.9035278
14297	BOYSPP	BOYSPP	4.0	118.1894444	23.8988333
14299	BOYSPP	BOYSPP	4.0	118.1823889	23.9317778
14304	BOYSPP	BOYSPP	4.0	118.2295278	23.9553333
14305	BOYSPP	BOYSPP	4.0	118.2599444	23.9218611
14310	BOYSPP	BOYSPP	4.0	118.2104444	23.8851667
14319	BOYSPP	BOYSPP	4.0	117.9303333	24.0506667
14347	BOYSPP	BOYSPP	7.0	118.2366667	23.6716667
8823	BOYLAT	BOYLAT	4.0	117.750244	23.956605
8824	BOYLAT	BOYLAT	4.0	117.719883	23.944217
8825	BOYLAT	BOYLAT	4.0	117.71205	23.925911
8826	BOYLAT	BOYLAT	4.0	117.720828	23.900523
8827	BOYLAT	BOYLAT	4.0	117.57058	23.734137
8828	BOYLAT	BOYLAT	4.0	117.577858	23.724471
8830	BOYLAT	BOYLAT	4.0	118.230987	24.229183
8831	BOYLAT	BOYLAT	4.0	118.278186	24.227793
8832	BOYLAT	BOYLAT	4.0	118.273087	24.223914
8833	BOYLAT	BOYLAT	4.0	118.25776	24.207323
8834	BOYLAT	BOYLAT	4.0	117.57383	23.755026
8835	BOYLAT	BOYLAT	4.0	117.539109	23.761275
8836	BOYLAT	BOYLAT	4.0	117.530414	23.807358
8837	BOYLAT	BOYLAT	4.0	117.527386	23.831135
8838	BOYLAT	BOYLAT	4.0	117.582691	23.673444
8839	BOYLAT	BOYLAT	4.0	117.575886	23.65375
8840	BOYLAT	BOYLAT	4.0	118.120599	24.206406
8841	BOYLAT	BOYLAT	4.0	118.11971	24.231184
8843	BOYLAT	BOYLAT	4.0	118.181233	24.254239
8844	BOYLAT	BOYLAT	4.0	118.256306	24.252322
8845	BOYLAT	BOYLAT	4.0	118.193456	24.252183
8846	BOYLAT	BOYLAT	4.0	118.251521	24.247796
8847	BOYLAT	BOYLAT	4.0	117.578941	23.689777
8848	BOYLAT	BOYLAT	4.0	118.168376	24.131797
8849	BOYLAT	BOYLAT	4.0	118.151293	24.149241
8850	BOYLAT	BOYLAT	4.0	118.143682	24.167629
8851	BOYLAT	BOYLAT	4.0	118.121849	24.19199
14276	BOYLAT	BOYLAT	4.0	118.2066389	24.24
14281	BOYLAT	BOYLAT	4.0	118.1270556	24.2434444
14324	BOYLAT	BOYLAT	4.0	117.5186111	23.8301667
8877	BOYSAW	BOYSAW	4.0	118.292874	24.196156
8852	BOYISD	BOYISD	4.0	117.800687	23.919606
8853	BOYISD	BOYISD	4.0	117.705133	23.844885
8854	BOYISD	BOYISD	4.0	117.570691	23.762387
8855	BOYCAR	BOYCAR	4.0	117.645412	23.78072
8856	BOYCAR	BOYCAR	4.0	117.544442	23.693332
8857	BOYCAR	BOYCAR	4.0	117.452082	23.655722
8858	BOYCAR	BOYCAR	4.0	118.071813	24.19178
8859	BOYCAR	BOYCAR	4.0	118.09722	24.186965
27535	BOYSPP	BOYSPP	4.0	117.209004	23.583193
27536	BOYSPP	BOYSPP	4.0	117.186783	23.566527
27537	BOYSPP	BOYSPP	4.0	117.1812269	23.5845821
27538	BOYSPP	BOYSPP	4.0	117.2006709	23.5915261
27539	BOYSPP	BOYSPP	4.0	116.907343	23.35403
27540	BOYSPP	BOYSPP	4.0	116.875677	23.329864
27541	BOYSPP	BOYSPP	4.0	116.875677	23.356669
27542	BOYSPP	BOYSPP	4.0	116.907343	23.375002
27543	BOYSPP	BOYSPP	4.0	116.938052	23.448826
27544	BOYSPP	BOYSPP	4.0	116.927219	23.433743
27545	BOYSPP	BOYSPP	4.0	116.905997	23.439409
27547	BOYSPP	BOYSPP	4.0	116.926774	23.45677
27550	BOYSPP	BOYSPP	4.0	117.550986	23.638989
27551	BOYSPP	BOYSPP	4.0	116.944135	23.447881
27552	BOYSPP	BOYSPP	4.0	116.923524	23.452603
27553	BOYSPP	BOYSPP	4.0	116.895775	23.457492
50091	BOYSPP	BOYSPP	4.0	116.8448333	23.3085556
50138	BOYSPP	BOYSPP	4.0	117.1087778	23.2744722
50151	BOYSPP	BOYSPP	4.0	117.3011111	23.4225278
50154	BOYSPP	BOYSPP	4.0	117.1135833	23.3595278
50176	BOYSPP	BOYSPP	4.0	117.01675	23.3036389
50179	BOYSPP	BOYSPP	4.0	117.0416111	23.3036111
50183	BOYSPP	BOYSPP	4.0	117.0656111	23.3035556
50185	BOYSPP	BOYSPP	4.0	117.0940556	23.2716667
50188	BOYSPP	BOYSPP	4.0	117.0941667	23.2463611
50191	BOYSPP	BOYSPP	4.0	117.0733611	23.2463611
50194	BOYSPP	BOYSPP	4.0	117.0436667	23.2463611
50199	BOYSPP	BOYSPP	4.0	117.0142222	23.2463611
50200	BOYSPP	BOYSPP	4.0	116.9916111	23.2463611
50203	BOYSPP	BOYSPP	4.0	116.9609444	23.2463333
50206	BOYSPP	BOYSPP	4.0	116.9794167	23.2653056
50209	BOYSPP	BOYSPP	4.0	116.9999167	23.2863611
27559	BOYLAT	BOYLAT	1.0	116.885553	23.416382
27561	BOYLAT	BOYLAT	2.0	116.863053	23.404715
27562	BOYLAT	BOYLAT	2.0	116.939496	23.456714
27563	BOYLAT	BOYLAT	2.0	116.908608	23.42402
27564	BOYLAT	BOYLAT	1.0	116.819387	23.256551
27565	BOYLAT	BOYLAT	2.0	116.766222	23.199877
27569	BOYLAT	BOYLAT	2.0	117.1711389	23.4863889
27571	BOYLAT	BOYLAT	2.0	117.119618	23.534577
27572	BOYLAT	BOYLAT	1.0	116.968746	23.475547
27573	BOYLAT	BOYLAT	1.0	117.1941389	23.4698056
27574	BOYLAT	BOYLAT	1.0	116.769221	23.164664
27575	BOYLAT	BOYLAT	1.0	117.092966	23.530546
27576	BOYLAT	BOYLAT	4.0	117.563291	23.595212
27577	BOYLAT	BOYLAT	4.0	117.56443	23.615684
27578	BOYLAT	BOYLAT	4.0	117.575013	23.633739
50142	BOYLAT	BOYLAT	1.0	117.1511389	23.5089722
50143	BOYLAT	BOYLAT	1.0	117.1461944	23.5377778
50146	BOYLAT	BOYLAT	2.0	117.1388056	23.5515833
27581	BOYISD	BOYISD	4.0	116.837637	23.319022
27444	BOYCAR	BOYCAR	4.0	116.952111	23.469836
27445	BOYCAR	BOYCAR	4.0	117.063328	23.37416
18554	BOYSPP	BOYSPP		120.183447	22.811698
