lon lat depth
122.081936 29.977218 3.20
122.077215 29.977265 2.80
122.079791 29.980183 4.60
122.077571 29.979949 3.60
122.075987 29.978513 5.90
122.082011 29.978044 6.40
122.083112 29.978177 1.90
122.082867 29.981463 6.90
122.084571 29.982065 0.60
122.088068 29.982998 5.80
122.087478 29.975531 9.70
122.095602 29.973461 5.00
122.092541 29.971917 2.00
122.090842 29.970089 5.60
122.081975 29.965625 6.40
122.083122 29.968255 1.40
122.083129 29.963357 1.20
122.089177 29.964303 5.80
122.089629 29.963127 3.20
122.080424 29.957524 7.20
122.083093 29.957115 7.50
122.078613 29.956318 6.40
122.077300 29.954684 2.80
122.071898 29.954467 5.20
122.075400 29.960700 6.40
122.096074 29.974553 8.90
122.102182 29.978893 0.80
122.104594 29.965101 7.30
122.104566 29.967395 2.40
122.125140 29.970466 5.40
122.128790 29.978240 9.70
122.126635 29.982316 0.60
122.126682 29.983489 2.50
122.134684 29.982805 1.40
122.135818 29.981288 1.40
122.126715 29.985700 0.40
122.123606 29.986223 3.80
122.116852 29.981590 4.30
122.115028 29.985080 7.60
122.105435 29.985452 0.60
122.101187 29.985045 7.70
122.110308 29.995736 5.40
122.127166 29.989214 2.40
122.130187 29.990199 8.90
122.132939 29.987435 1.80
122.135398 29.991132 9.40
122.145136 29.990837 3.40
122.152162 29.990386 5.50
122.150953 29.990478 1.60
122.149104 29.991163 4.50
122.149375 29.985236 3.80
122.150142 29.986806 2.40
122.154463 29.985389 0.10
122.157701 29.988966 4.10
122.154707 29.991651 5.10
122.164272 29.993891 0.30
122.158507 29.992602 8.20
122.173871 29.987914 3.80
122.171682 29.991107 2.10
122.171067 29.990385 5.90
122.150502 29.981779 5.00
122.149893 29.984320 6.60
122.146214 29.982214 5.90
122.146493 29.982840 3.00
122.145174 29.984622 1.60
122.144280 29.986700 5.10
122.142210 29.984083 5.30
122.140334 29.981255 2.10
122.146066 29.980198 3.20
122.140374 29.978882 5.80
122.137375 29.979148 2.50
122.143951 29.981273 4.00
122.171899 29.985468 9.60
122.182391 29.982552 7.00
122.185824 29.982028 3.00
122.180470 29.980083 0.40
122.185095 29.980377 2.60
122.183002 29.977771 2.20
122.186407 29.976388 0.40
122.181266 29.975569 2.80
122.194751 29.970945 5.30
122.191723 29.971758 5.40
122.190492 29.970006 6.10
122.187886 29.972439 6.60
122.197395 29.968315 2.00
122.200273 29.966454 1.00
122.189366 29.968341 3.40
122.192206 29.965982 2.50
122.186716 29.971000 1.50
122.188360 29.981805 3.20
122.193331 29.979568 5.50
122.198541 29.978137 5.70
122.194048 29.977512 1.20
122.192544 29.978466 3.70
122.189197 29.980018 5.10
122.201632 29.976240 6.50
122.205478 29.976189 5.10
122.209398 29.974906 5.00
122.209033 29.974104 5.40
122.211873 29.972785 4.80
122.215591 29.972390 5.80
122.218475 29.971492 4.40
122.221912 29.968948 5.60
122.228704 29.966856 6.70
122.234750 29.964172 5.50
122.235599 29.965794 0.90
122.237879 29.963351 5.40
122.240433 29.961591 5.00
122.247457 29.959054 3.30
122.244674 29.961066 2.80
122.244191 29.960266 5.30
122.249430 29.956314 6.30
122.253657 29.955612 1.20
122.255993 29.952964 5.30
122.252969 29.954745 4.50
122.251394 29.952893 3.10
122.248334 29.954509 0.50
122.250856 29.952393 0.50
122.248390 29.935340 7.70
122.041831 29.937315 5.90
122.038532 29.933742 9.40
122.053667 29.938325 2.90
122.111268 29.863313 9.30
122.114895 29.867020 8.30
122.111181 29.868111 7.60
122.106476 29.867413 0.30
122.113424 29.870981 1.80
122.111067 29.869704 3.30
122.107733 29.854506 9.30
122.107704 29.858085 8.60
122.103795 29.857346 7.20
122.093032 29.861004 0.20
122.100383 29.861557 2.60
122.099922 29.860677 0.20
122.086025 29.857674 0.20
122.089551 29.858652 3.40
122.084203 29.854343 9.60
122.089888 29.855506 8.60
122.093224 29.853590 8.80
122.089559 29.852377 7.80
122.078967 29.853900 0.70
122.075509 29.848380 6.30
122.078785 29.846345 5.80
122.082432 29.848729 6.20
122.078795 29.851218 6.90
122.074848 29.852100 0.60
122.089658 29.847575 8.60
122.086038 29.846089 7.90
122.085955 29.850752 6.80
122.096935 29.844191 8.50
122.093377 29.842082 8.10
122.100552 29.846897 8.80
122.093319 29.845721 7.50
122.089656 29.842995 7.50
122.096847 29.849224 7.50
122.104175 29.851933 8.40
122.107759 29.850255 9.90
122.100557 29.853288 7.40
122.093386 29.837860 9.50
122.096971 29.840572 9.80
122.089755 29.836418 8.70
122.086066 29.838102 7.50
122.086078 29.841368 7.20
122.082405 29.844326 7.10
122.082468 29.840516 7.50
122.078818 29.842101 6.70
122.075256 29.843544 5.50
122.071568 29.842366 5.00
122.068348 29.845878 5.40
122.068120 29.839987 4.70
122.064361 29.847195 0.60
122.060809 29.845436 0.10
122.064412 29.840774 4.70
122.060826 29.838668 4.30
122.057193 29.841556 4.60
122.064538 29.836366 4.20
122.053597 29.836588 4.70
122.053556 29.838115 5.30
122.050014 29.834018 4.70
122.057265 29.833621 3.30
122.060886 29.834723 3.70
122.078886 29.834168 6.90
122.086173 29.834312 8.40
122.082448 29.835864 7.20
122.075209 29.838926 6.40
122.071692 29.837579 5.80
122.068083 29.835284 5.40
122.202298 29.835125 5.10
122.218575 29.834463 8.80
122.220157 29.838719 0.40
122.224057 29.843448 2.50
122.227507 29.847352 0.20
122.237953 29.876397 8.00
122.197432 29.959959 0.50
122.201116 29.960495 2.80
122.202549 29.963118 5.10
122.198976 29.963710 4.00
122.194254 29.963014 1.00
122.204369 29.965468 3.50
122.205884 29.962048 1.30
122.210037 29.961031 1.80
122.212147 29.958303 2.40
122.208349 29.957804 5.20
122.204812 29.957009 2.60
122.201024 29.957895 1.00
122.215688 29.954757 4.70
122.212063 29.954680 5.20
122.208445 29.954638 2.80
122.233966 29.942056 4.20
122.231044 29.939665 0.20
122.071411 29.850257 1.70
122.169440 29.965908 4.40
122.175655 29.961468 0.50
122.190205 29.955746 1.00
122.254694 29.951632 3.40
122.140010 29.963448 0.40
122.136130 29.963033 2.60
122.142880 29.965840 9.30
122.238015 29.864824 7.00
122.082959 29.959307 6.10
122.093888 29.980465 5.60
122.087854 29.983465 1.00
122.075686 29.972413 1.00
122.134619 29.978943 0.10
122.080587 29.892599 0.40
122.080960 29.893276 9.10
122.077683 29.891659 0.30
122.201278 29.834010 1.90
122.244802 29.944880 0.80
122.204887 29.945871 8.60
122.066433 29.976860 3.50
122.073220 29.974868 6.40
122.064555 29.980395 1.30
122.040420 29.987992 9.70
122.057117 29.939963 1.30
122.108772 29.998636 7.20
122.185827 29.978068 2.40
122.214414 29.957771 1.40
122.249293 29.943321 1.70
122.259358 29.940141 2.40
122.249017 29.941353 2.20
122.244798 29.941211 7.10
122.246725 29.941417 8.10
122.262844 29.937839 8.50
122.252413 29.895334 9.80
122.161424 29.991055 7.70
122.342179 30.015776 7.30
122.367572 30.015207 0.50
122.360782 30.012041 9.40
122.363997 30.015174 5.40
122.364209 30.002496 0.60
122.364350 30.008874 2.40
122.362191 29.994132 9.90
122.342468 30.002348 3.30
122.341855 30.005895 1.90
122.337542 29.999267 0.90
122.339687 29.996827 0.40
122.336469 29.994319 0.20
122.344023 29.999347 9.20
122.344988 29.994880 9.40
122.340047 29.991719 0.20
122.343372 29.992079 2.50
122.345762 29.989851 7.20
122.349861 29.980918 8.70
122.347914 29.985032 9.10
122.344182 29.981689 2.70
122.364642 29.983384 6.30
122.374154 29.976378 3.90
122.372289 29.977219 9.50
122.372350 29.963893 5.80
122.366631 29.965695 6.50
122.364357 29.963265 2.20
122.367706 29.962364 2.70
122.369163 29.959957 0.70
122.372663 29.951312 0.50
122.375387 29.954573 1.50
122.367870 29.957158 5.40
122.364261 29.958249 2.70
122.360911 29.958000 0.30
122.357112 29.961047 0.30
122.352659 29.962008 0.30
122.348860 29.964000 1.20
122.353572 29.967237 1.40
122.348588 29.968387 2.10
122.359972 29.967758 3.10
122.359659 29.963277 1.00
122.352002 29.976604 6.20
122.356180 29.972788 8.30
122.354791 29.971747 3.70
122.350146 29.972828 3.70
122.342226 29.986711 1.50
122.338605 29.988874 0.10
122.339161 29.983279 0.60
122.335428 29.985463 0.10
122.332023 29.981988 0.30
122.335830 29.979782 0.50
122.328736 29.978287 0.10
122.332542 29.976070 0.90
122.339501 29.978093 1.50
122.345475 29.977025 3.30
122.342000 29.972677 3.20
122.336985 29.974157 1.40
122.344282 29.969568 4.80
122.344304 29.965676 2.20
122.339321 29.968674 4.00
122.343449 29.961016 1.60
122.341910 29.958218 0.70
122.339489 29.962541 2.40
122.337035 29.960093 1.70
122.333320 29.961579 7.40
122.331909 29.972506 1.40
122.332612 29.968601 2.00
122.327816 29.970456 1.30
122.324748 29.968038 1.20
122.329042 29.966427 2.90
122.322929 29.961936 2.40
122.326055 29.960806 5.40
122.320903 29.959549 1.10
122.328141 29.958932 7.80
122.323993 29.958251 6.80
122.330545 29.955634 3.30
122.328922 29.956314 8.10
122.333881 29.954367 0.20
122.329866 29.952713 0.60
122.320662 29.955801 2.10
122.320169 29.951739 7.80
122.326566 29.950860 4.60
122.326340 29.947845 0.30
122.319674 29.947071 5.30
122.323280 29.944638 3.30
122.324696 29.942261 0.10
122.316621 29.942449 3.10
122.312569 29.940889 0.60
122.311259 29.942625 2.40
122.305079 29.945812 4.80
122.307770 29.943778 1.40
122.304794 29.944771 1.90
122.300864 29.944944 3.60
122.298330 29.945056 6.90
122.297461 29.944113 4.70
122.294385 29.944064 3.10
122.291951 29.942129 5.10
122.288021 29.941435 2.50
122.288348 29.939785 1.50
122.284774 29.940405 1.60
122.282240 29.937938 0.30
122.279249 29.939525 3.10
122.275789 29.939091 4.60
122.279093 29.936387 1.50
122.275476 29.935370 1.60
122.272073 29.935271 2.80
122.264875 29.936623 8.30
122.273366 29.940483 6.20
122.274021 29.941827 1.60
122.271982 29.942383 6.10
122.269088 29.944683 3.60
122.263769 29.945072 3.70
122.266536 29.946050 4.40
122.269179 29.942331 7.90
122.265256 29.947884 0.50
122.264858 29.932316 9.90
122.272074 29.932606 8.10
122.275671 29.931556 5.50
122.279189 29.928271 8.70
122.279254 29.932368 3.20
122.282795 29.931884 1.30
122.282834 29.930353 7.00
122.285044 29.928485 2.90
122.286272 29.927787 8.00
122.293800 29.920346 8.70
122.308292 29.921169 9.30
122.313073 29.921851 5.90
122.312219 29.923401 4.80
122.310012 29.925902 2.50
122.305017 29.925830 1.60
122.315689 29.924042 7.70
122.313067 29.927308 3.70
122.317267 29.929209 8.30
122.309377 29.929829 0.20
122.312272 29.931452 2.30
122.315938 29.932000 6.70
122.314408 29.930263 5.00
122.311370 29.934004 1.10
122.314764 29.935213 8.50
122.321633 29.930718 5.30
122.322653 29.929075 2.00
122.319818 29.935296 7.70
122.313067 29.936195 4.00
122.321336 29.939739 7.00
122.323389 29.936784 0.50
122.321098 29.927297 6.60
122.323799 29.925067 3.00
122.325940 29.922548 3.90
122.327035 29.921227 5.40
122.328666 29.919573 0.10
122.322857 29.921094 7.90
122.330042 29.915367 7.80
122.330844 29.916699 3.90
122.332870 29.914158 4.40
122.296613 29.919486 5.70
122.268622 29.893433 9.40
122.283088 29.902317 9.50
122.293979 29.906266 8.40
122.294708 29.894546 4.20
122.301621 29.892914 6.00
122.290393 29.894141 8.80
122.265103 29.884486 8.20
122.275964 29.883917 9.40
122.268698 29.882107 6.90
122.263847 29.877891 4.80
122.275981 29.880771 4.70
122.283244 29.879812 2.90
122.283191 29.882986 8.60
122.287050 29.881880 4.10
122.296972 29.885667 8.70
122.315011 29.893303 4.40
122.319521 29.893036 7.60
122.323069 29.891442 3.00
122.335726 29.913972 0.80
122.335184 29.911296 9.60
122.338707 29.909491 0.80
122.340421 29.907863 5.20
122.330203 29.893849 5.20
122.324239 29.889115 1.40
122.319956 29.884784 3.30
122.315600 29.884041 9.80
122.324032 29.883341 9.40
122.315217 29.882716 2.40
122.322931 29.882716 1.80
122.323607 29.880181 4.00
122.333816 29.884052 5.20
122.335191 29.884921 8.40
122.349432 29.901451 6.90
122.363704 29.894549 4.60
122.362189 29.893478 7.10
122.364896 29.894062 9.00
122.367781 29.892140 7.70
122.371954 29.888888 1.20
122.371540 29.886433 9.90
122.360439 29.888882 9.40
122.360871 29.885295 3.50
122.359302 29.883182 8.40
122.344694 29.879556 1.80
122.360215 29.878943 0.60
122.365455 29.880470 4.10
122.362160 29.876654 4.20
122.365752 29.876278 6.00
122.367320 29.879524 5.60
122.374507 29.876555 0.30
122.347896 29.959595 0.50
122.134872 29.945962 2.00
122.038348 29.984022 4.00
122.361475 29.895443 2.60
122.327708 29.974812 0.60
122.241641 29.870863 18.20
122.038722 29.906556 18.90
122.054485 29.926731 34.00
122.135309 29.933031 60.00
122.077515 29.971251 32.00
122.352567 29.886880 37.00
122.126239 29.950591 20.10
122.148822 29.893829 26.00
122.192124 29.857692 29.50
122.165316 29.864483 23.70
122.146823 29.945332 25.70
122.314424 29.888117 27.80
122.355762 29.882087 21.20
122.058396 29.998592 16.70
122.110603 29.908718 13.50
122.036961 29.899671 13.70
122.068300 29.893602 18.70
122.092010 29.955283 15.60
122.125615 29.952015 14.10
122.167731 29.991423 14.50
122.206876 29.834621 18.10
122.070943 29.893774 15.60
122.294730 29.925862 11.90
122.306851 29.884362 13.30
122.328438 29.898856 17.40
122.338233 29.885589 10.50
122.106279 30.000021 3.60
122.224329 29.939557 2.40
122.123287 29.964703 1.60
122.177766 29.956465 7.50
122.067754 29.968438 1.70
122.088194 29.975679 1.80
122.099535 29.974428 3.30
122.112181 29.987006 0.30
122.113216 29.986947 2.80
122.119957 29.988626 5.20
122.150193 29.987384 5.20
122.152638 29.987708 2.60
122.169587 29.987817 1.90
122.061447 29.976549 8.60
122.052058 29.936377 0.70
122.188378 29.974208 3.10
122.077638 29.966744 2.10
122.084668 29.966354 0.20
122.195753 29.970906 3.10
122.099288 29.978120 2.40
122.341116 30.013379 0.90
122.372309 29.962387 0.50
122.371056 29.964154 2.40
122.318843 29.946308 0.80
122.310162 29.945353 0.20
122.270352 29.942712 3.50
122.267957 29.945812 1.40
122.266404 29.943806 6.60
122.288992 29.926605 4.60
122.284857 29.907783 9.90
122.299699 29.884734 1.60
122.306798 29.885071 6.40
122.314003 29.885315 4.60
122.310534 29.884269 6.70
122.317493 29.891396 4.90
122.310594 29.894476 0.20
122.324584 29.893450 8.20
122.332004 29.895172 3.20
122.332023 29.890794 2.60
122.335741 29.891321 5.50
122.317638 29.879291 0.20
122.328176 29.884264 4.20
122.338027 29.891661 4.90
122.367220 29.885336 2.00
122.359087 29.882436 0.80
122.306301 29.886692 9.40
122.328635 29.890463 6.40
122.327634 29.891665 2.80
122.141736 29.969148 9.20
122.310880 29.886530 7.60
122.165355 29.838969 17.60
122.207219 29.876693 38.00
122.098494 29.859311 1.00
122.066139 29.941167 15.60
