RCID	LON	LAT	symbol
723	119.058247	24.98061	BOYSPR60.png
724	118.983887	25.204467	BOYSPR60.png
725	119.046886	25.029665	BOYSPR60.png
726	119.07308	25.066886	BOYSPR61.png
727	119.078825	25.080328	BOYSPR61.png
728	119.07276	25.078942	BOYSPR60.png
729	119.070371	25.089442	BOYSPR60.png
730	119.062797	25.098637	BOYSPR60.png
731	119.050156	25.108388	BOYSPR60.png
732	118.9486389	25.0632778	BOYSPR60.png
733	118.9303333	25.0584722	BOYSPR61.png
734	118.93139	25.056894	null
735	119.02647	25.048276	null
736	119.021803	25.044442	null
737	119.035818	25.041106	BOYSPR60.png
738	118.9998611	25.0743056	BOYSPR61.png
739	118.9993056	25.0720833	BOYSPR60.png
740	118.992415	25.156329	BOYSPR61.png
741	119.013276	25.148468	BOYSPR61.png
742	119.070163	24.954194	BOYSPR61.png
743	119.03797	25.117469	BOYSPR61.png
744	118.9738611	25.0712222	BOYSPR61.png
745	118.9749167	25.0693333	BOYSPR60.png
746	118.9786389	25.2068889	BOYSPR60.png
747	119.026359	25.123302	BOYSPR61.png
748	119.021748	25.122747	BOYSPR60.png
749	119.013164	25.131941	BOYSPR61.png
750	119.011581	25.129885	BOYSPR60.png
751	118.997387	25.146607	BOYSPR61.png
752	119.00922	25.136274	BOYSPR61.png
753	119.015442	25.153885	BOYSPR61.png
754	119.019824	25.16116	BOYSPR61.png
755	119.029164	25.063442	BOYSPR61.png
756	119.058699	25.006665	BOYSPR61.png
757	119.008303	25.081303	BOYSPR60.png
758	119.010715	25.09234	BOYSPR61.png
759	119.007526	25.109747	BOYSPR61.png
760	119.004776	25.125719	BOYSPR61.png
761	119.000554	25.125108	BOYSPR60.png
762	119.006053	25.146829	BOYSPR61.png
763	119.002081	25.152663	BOYSPR60.png
764	119.007582	25.159996	BOYSPR61.png
765	119.023164	25.128163	null
766	119.01947	25.134719	null
767	119.020637	25.14133	null
768	119.051775	25.037682	BOYSPR61.png
769	119.049275	25.048109	BOYSPR61.png
770	119.014664	25.077747	BOYSPR61.png
771	119.009165	25.075525	null
772	119.007942	25.17719	BOYSPR61.png
773	119.003665	25.175634	BOYSPR60.png
774	119.0067222	25.1925556	null
775	119.001998	25.187606	BOYSPR60.png
776	118.980943	25.210051	null
777	118.909055	25.067025	BOYSPR60.png
778	118.917194	25.06172	BOYSPR61.png
779	118.974721	25.221328	BOYSPR61.png
780	118.971943	25.221661	BOYSPR60.png
781	118.965387	25.23355	BOYSPR61.png
782	118.964804	25.229856	BOYSPR60.png
783	118.960749	25.236133	BOYSPR60.png
784	118.96061	25.253272	BOYSPR60.png
797	119.041971	25.045972	BOYSPR60.png
11503	118.9330556	25.0560833	BOYSPR60.png
11510	118.9388611	25.0596667	BOYSPR60.png
12364	118.9608611	25.2187222	BOYSPR61.png
12368	118.9511111	25.2233611	BOYSPR60.png
12375	118.99925	25.0640278	BOYSPR61.png
12378	119.0051389	25.0645833	BOYSPR60.png
12387	119.0203889	25.2006667	BOYSPR61.png
12390	119.0205833	25.2043056	BOYSPR60.png
12393	119.0302778	25.2096944	BOYSPR61.png
12396	119.0163333	25.2084167	BOYSPR61.png
12399	119.0158889	25.2123056	BOYSPR60.png
795	119.142453	25.112025	null
796	119.000859	25.134385	null
785	118.980359	25.158551	null
787	118.987496	25.173338	null
788	119.142571	25.121103	null
789	119.144737	25.105227	null
790	119.141519	25.104213	null
791	118.9664167	25.2398611	null
792	119.053594	25.028887	null
793	119.003526	25.091108	null
794	119.000442	25.109691	null
12349	118.9861944	25.1784167	null
12352	118.9859444	25.1833889	null
12372	118.9429444	25.2252222	null
12381	118.9888056	25.0586944	null
12384	119.01	25.1946111	null
2687	118.995219	24.859777	null
2688	119.005691	24.876582	null
7122	118.675109	24.900303	null
7032	118.63611	24.871331	BOYSPR61.png
7035	118.619721	24.874581	BOYSPR61.png
7040	118.589166	24.879192	BOYSPR61.png
14826	118.698832	24.843165	null
15040	118.829161	24.823777	null
15041	118.827966	24.822333	null
15042	118.824188	24.827221	null
15043	118.822772	24.825916	null
15044	118.806994	24.847665	null
15045	118.804744	24.847388	null
15046	118.818189	24.834276	null
15047	118.810661	24.840332	null
15048	118.699635	24.81986	null
15049	118.691802	24.825388	null
15050	118.704218	24.825277	null
15051	118.699607	24.834582	null
15052	118.707774	24.829471	null
15053	118.701635	24.836999	null
15054	118.706218	24.843137	null
15055	118.737109	24.844998	null
15056	118.734942	24.843887	null
15057	118.71469	24.838443	null
15058	118.758442	24.846998	null
15059	118.759303	24.853665	null
15060	118.728637	24.823249	null
18754	118.7992778	24.7822222	null
18757	118.7961389	24.7852222	null
18760	118.7947222	24.7818611	null
18763	118.7777222	24.7886944	null
18766	118.7623056	24.796	null
18769	118.7450278	24.8000278	null
14811	118.778828	24.801416	BOYSPR60.png
14812	118.765162	24.809305	BOYSPR60.png
14813	118.76197	24.810138	BOYSPR60.png
14814	118.784911	24.812166	null
14815	118.784689	24.809666	null
14816	118.774773	24.818805	null
14817	118.778273	24.818888	null
14818	118.762745	24.820638	null
14819	118.833799	24.815888	BOYSPR61.png
14820	118.815828	24.822472	BOYSPR60.png
14821	118.815939	24.824555	BOYSPR61.png
14822	118.791883	24.834249	BOYSPR60.png
14823	118.791995	24.836332	BOYSPR61.png
14824	118.768245	24.84586	BOYSPR60.png
14825	118.765106	24.849554	BOYSPR61.png
14827	118.676416	24.854776	BOYSPR61.png
14828	118.683916	24.85397	BOYSPR60.png
14829	118.690832	24.854109	BOYSPR60.png
14830	118.797553	24.792555	BOYSPR61.png
14831	118.794636	24.79061	BOYSPR60.png
14832	118.761303	24.812638	BOYSPR61.png
14833	118.758998	24.810749	BOYSPR60.png
14834	118.648916	24.84922	BOYSPR60.png
14835	118.658972	24.849804	BOYSPR61.png
14836	118.663759	24.850247	BOYSPR60.png
14837	118.748095	24.816061	BOYSPR61.png
14838	118.745803	24.814304	BOYSPR60.png
14839	118.770997	24.810166	BOYSPR61.png
14840	118.769192	24.80786	BOYSPR60.png
14841	118.698776	24.837332	BOYSPR61.png
14842	118.693388	24.845443	BOYSPR60.png
14843	118.691443	24.857359	BOYSPR61.png
14844	118.69136	24.881887	BOYSPR61.png
14845	118.712137	24.823221	BOYSPR60.png
14846	118.71236	24.826221	BOYSPR61.png
14847	118.695638	24.838137	BOYSPR60.png
14848	118.739553	24.81561	BOYSPR60.png
15114	118.762164	24.786083	null
15115	118.819941	24.775277	null
15119	118.777275	24.806221	null
15061	118.685028	24.891056	null
15062	118.689691	24.886528	null
15063	118.693109	24.874472	null
15064	118.692582	24.863248	null
15065	118.763886	24.783499	null
15066	118.709258	24.817301	null
15067	118.710591	24.816551	null
15068	118.762581	24.84972	null
15069	118.680854	24.894205	null
15070	118.73569	24.822999	null
13264	118.7539722	24.717	null
13265	118.7539722	24.7198056	null
13266	118.744192	24.724275	null
13267	118.74272	24.724303	null
13268	118.740026	24.721859	null
20129	118.7578056	24.7215	null
13161	118.686399	24.643607	BOYSPR61.png
13162	118.693193	24.65336	null
13163	118.710471	24.659138	BOYSPR61.png
13164	118.685443	24.647832	BOYSPR60.png
13172	118.762414	24.698831	BOYSPR60.png
13173	118.759053	24.716109	BOYSPR61.png
13176	118.751303	24.71797	null
13183	118.745359	24.720192	null
13184	118.758998	24.708248	null
48672	118.413675	24.37924	null
48676	118.182408	24.578087	null
544	118.535079	24.492916	null
545	118.520024	24.49886	null
546	118.433331	24.545665	null
547	118.421859	24.546526	null
548	118.435748	24.553887	null
549	118.415053	24.562442	null
550	118.413498	24.558359	null
551	118.386193	24.546582	null
552	118.43547	24.60783	null
553	118.531163	24.51336	null
554	118.514968	24.502666	null
555	118.545524	24.528443	null
556	118.520774	24.50511	null
557	118.540357	24.52086	null
558	118.371971	24.535971	null
559	118.353943	24.526054	null
560	118.342249	24.51936	null
561	118.344694	24.515749	null
562	118.43522	24.612553	null
10415	118.5530556	24.50675	null
10418	118.5559444	24.51075	null
10421	118.5581667	24.50775	null
10429	118.4872222	24.5476667	null
10434	118.4871944	24.5451944	null
10435	118.48325	24.5452222	null
10438	118.4832778	24.5477222	null
10443	118.4345833	24.5588333	null
479	118.483747	24.551443	BOYSPR60.png
480	118.455747	24.543832	BOYSPR61.png
481	118.402165	24.536082	BOYSPR61.png
482	118.470164	24.549665	BOYSPR60.png
483	118.470497	24.548248	BOYSPR61.png
484	118.521079	24.547637	BOYSPR61.png
485	118.443435	24.541554	BOYSPR60.png
486	118.441049	24.539748	BOYSPR61.png
487	118.386248	24.565388	BOYSPR61.png
488	118.393275	24.563471	BOYSPR61.png
489	118.393746	24.554864	BOYSPR61.png
490	118.401609	24.537609	BOYSPR60.png
491	118.422998	24.539443	BOYSPR60.png
492	118.545857	24.493749	BOYSPR61.png
493	118.545635	24.50936	BOYSPR60.png
494	118.540496	24.526554	BOYSPR60.png
495	118.459886	24.579359	null
496	118.453553	24.587497	BOYSPR61.png
497	118.439053	24.601581	BOYSPR61.png
498	118.432359	24.584748	BOYSPR61.png
499	118.416998	24.583025	BOYSPR61.png
500	118.416248	24.581692	BOYSPR60.png
501	118.395887	24.580748	BOYSPR61.png
502	118.395304	24.579331	BOYSPR60.png
503	118.368388	24.573498	BOYSPR60.png
504	118.467909	24.574081	BOYSPR61.png
505	118.435217	24.614469	BOYSPR60.png
506	118.436465	24.626997	BOYSPR61.png
507	118.451331	24.587525	BOYSPR60.png
508	118.436831	24.614191	BOYSPR61.png
509	118.390693	24.544776	BOYSPR61.png
510	118.434275	24.646219	BOYSPR61.png
511	118.433081	24.646719	BOYSPR60.png
512	118.486186	24.560831	BOYSPR60.png
513	118.500334	24.507745	null
514	118.480136	24.517276	null
515	118.465553	24.528304	null
516	118.464247	24.533998	null
517	118.44172	24.544804	null
518	118.384443	24.531943	null
519	118.375943	24.530582	null
520	118.368749	24.526999	null
521	118.357221	24.520249	null
522	118.369388	24.506027	BOYSPR61.png
523	118.374388	24.519193	BOYSPR60.png
524	118.389193	24.527776	BOYSPR61.png
525	118.434687	24.632225	BOYSPR61.png
526	118.345221	24.577609	BOYSPR61.png
527	118.340999	24.574748	BOYSPR60.png
528	118.361332	24.576609	BOYSPR61.png
529	118.354329	24.577359	BOYSPR60.png
530	118.379082	24.564859	BOYSPR61.png
531	118.435743	24.602083	BOYSPR60.png
532	118.524246	24.502527	null
533	118.417526	24.554331	null
534	118.422914	24.549665	null
535	118.409054	24.54972	null
536	118.415553	24.548109	null
537	118.408859	24.546082	null
538	118.399137	24.541026	null
539	118.527052	24.540554	BOYSPR60.png
540	118.497524	24.557776	BOYSPR60.png
541	118.528128	24.541861	BOYSPR61.png
542	118.333527	24.502443	BOYSPR60.png
543	118.543218	24.528776	BOYSPR61.png
565	118.550246	24.483638	null
566	118.536413	24.480694	null
567	118.550635	24.521526	null
568	118.550885	24.525471	null
23582	118.088466	24.431999	null
23618	118.12072	24.573274	null
24072	118.075733	24.39878	null
24073	118.096929	24.418001	null
24074	118.106019	24.372429	null
24075	118.114874	24.376077	null
24076	118.107274	24.391037	null
24077	118.132414	24.561413	null
24078	118.135386	24.563524	null
24079	118.218274	24.528997	null
24080	118.243782	24.494175	null
24081	118.18508	24.572468	null
24082	118.22763	24.524886	null
24084	118.21027	24.518636	null
24085	118.136119	24.394961	null
24086	118.09597	24.421998	null
24088	118.084887	24.545996	null
24091	118.19383	24.450165	null
24092	118.19533	24.450776	null
24093	118.193885	24.451498	null
24094	118.197885	24.460776	null
24095	118.10372	24.36375	null
24096	118.09897	24.365083	null
24097	118.195719	24.461803	null
24098	118.276689	24.418225	null
24099	118.287949	24.418298	null
33519	118.2392222	24.52725	null
33520	118.2334444	24.5289167	null
33523	118.1686111	24.5555833	null
33526	118.1706111	24.5571944	null
33529	118.1746111	24.5604167	null
33532	118.1774722	24.56275	null
33535	118.1834444	24.5668611	null
33538	118.1856944	24.5678333	null
33541	118.18425	24.5711667	null
33544	118.1816667	24.5700833	null
33547	118.1748611	24.5654722	null
33550	118.1719722	24.5631389	null
33553	118.168	24.5598889	null
33556	118.166	24.5582778	null
23537	118.041117	24.543568	BOYSPR61.png
23539	118.075152	24.43611	BOYSPR60.png
23540	118.080599	24.43372	BOYSPR60.png
23541	118.103523	24.421706	BOYSPR60.png
23542	118.090443	24.429882	BOYSPR61.png
23543	118.112752	24.418465	BOYSPR61.png
23544	118.122103	24.410218	BOYSPR60.png
23545	118.127263	24.41015	BOYSPR61.png
23546	118.137246	24.399853	BOYSPR61.png
23547	118.13884	24.395137	BOYSPR60.png
23548	118.145788	24.388544	BOYSPR61.png
23550	118.06521	24.491808	BOYSPR60.png
23551	118.074379	24.522625	BOYSPR60.png
23552	118.062283	24.539073	BOYSPR61.png
23553	118.056374	24.541055	BOYSPR60.png
23554	118.240382	24.507902	BOYSPR60.png
23555	118.243439	24.509119	BOYSPR61.png
23557	118.067221	24.413332	BOYSPR60.png
23559	118.078966	24.532553	BOYSPR60.png
23560	118.316601	24.51522	BOYSPR60.png
23561	118.278796	24.507858	BOYSPR60.png
23562	118.252741	24.508137	BOYSPR60.png
23563	118.164187	24.423333	BOYSPR61.png
23564	118.140576	24.410194	BOYSPR61.png
23566	118.08205	24.535858	BOYSPR60.png
23567	118.071272	24.512859	BOYSPR60.png
23569	118.201603	24.531053	BOYSPR60.png
23570	118.194714	24.458749	BOYSPR61.png
23571	118.187853	24.46811	BOYSPR60.png
23572	118.203992	24.458388	null
23573	118.221214	24.474193	null
23574	118.217242	24.475721	null
23575	118.224019	24.496304	null
23576	118.221297	24.496776	null
23578	118.254047	24.496383	BOYSPR61.png
23579	118.250417	24.496373	BOYSPR60.png
23580	118.290016	24.570424	BOYSPR60.png
23583	118.084105	24.535247	BOYSPR61.png
23584	118.094188	24.549053	BOYSPR61.png
23585	118.0753	24.525247	BOYSPR61.png
23586	118.214158	24.526692	BOYSPR61.png
23587	118.211353	24.525581	BOYSPR60.png
23588	118.233325	24.514998	BOYSPR61.png
23589	118.230547	24.514025	BOYSPR60.png
23591	118.183742	24.430166	null
23592	118.179965	24.43036	null
23593	118.196631	24.445888	null
23594	118.194492	24.447388	null
23595	118.206325	24.456776	null
23599	118.17883	24.397999	BOYSPR61.png
23600	118.175025	24.400332	BOYSPR60.png
23601	118.180413	24.415137	BOYSPR61.png
23602	118.237357	24.525108	BOYSPR61.png
23603	118.238968	24.530608	BOYSPR60.png
23604	118.084693	24.542302	BOYSPR60.png
23605	118.086443	24.540135	BOYSPR61.png
23606	118.137854	24.370195	BOYSPR61.png
23607	118.133493	24.366944	BOYSPR60.png
23608	118.117049	24.383695	BOYSPR60.png
23609	118.101716	24.40725	BOYSPR61.png
23610	118.091265	24.548785	BOYSPR60.png
23611	118.235024	24.524524	BOYSPR60.png
23612	118.124327	24.3845	BOYSPR61.png
23613	118.10455	24.396417	BOYSPR60.png
23614	118.091743	24.412944	BOYSPR61.png
23615	118.091549	24.406777	BOYSPR60.png
23616	118.078994	24.414166	null
23617	118.071911	24.418083	BOYSPR60.png
23622	118.281967	24.442831	BOYSPR60.png
23623	118.279717	24.452303	BOYSPR60.png
23624	118.276301	24.473359	BOYSPR61.png
23625	118.288578	24.438415	BOYSPR61.png
23626	118.288328	24.460414	BOYSPR61.png
23627	118.272801	24.470637	BOYSPR60.png
23628	118.260258	24.398793	BOYSPR60.png
23629	118.241114	24.394007	BOYSPR60.png
23630	118.180876	24.379355	BOYSPR60.png
23631	118.201454	24.382614	BOYSPR61.png
23632	118.221269	24.388911	BOYSPR60.png
23633	118.242291	24.391535	BOYSPR61.png
23634	118.261806	24.39664	BOYSPR61.png
23635	118.075329	24.422299	BOYSPR61.png
23636	118.278745	24.481886	BOYSPR60.png
23637	118.3058	24.502192	BOYSPR61.png
23639	118.284384	24.431998	BOYSPR60.png
23640	118.200932	24.384476	BOYSPR60.png
23641	118.160785	24.373344	BOYSPR60.png
23642	118.181019	24.376664	BOYSPR61.png
23643	118.222017	24.386679	BOYSPR61.png
23644	118.161327	24.370918	BOYSPR61.png
33472	118.105831	24.361166	BOYSPR61.png
33573	118.2164722	24.5202778	BOYSPR60.png
33578	118.2194167	24.5058056	BOYSPR60.png
33579	118.2210556	24.5135556	BOYSPR61.png
24117	118.152921	24.413245	null
24118	118.196381	24.543914	null
24100	118.071593	24.432671	null
24101	118.079354	24.4328	null
24102	118.076804	24.439003	null
24103	118.067412	24.483054	null
24105	118.192659	24.533886	null
24106	118.185048	24.470748	null
24108	118.076693	24.411693	null
24110	118.066244	24.498776	null
24114	118.066439	24.452693	null
33479	118.149886	24.555357	null
8223	117.848738	24.428162	null
8224	118.019399	24.431698	null
8225	117.952136	24.428276	null
8226	117.949914	24.446359	null
8227	117.94497	24.445886	null
8228	117.951553	24.454997	null
8229	117.946747	24.455997	null
8232	118.034163	24.420248	null
8233	117.985052	24.405248	null
8234	117.952608	24.45322	null
8235	118.009635	24.429164	null
8236	117.990886	24.448831	null
8237	117.961497	24.420831	null
8238	117.957081	24.418637	null
8239	117.957581	24.428276	null
8448	117.861267	24.41978	null
8449	117.853169	24.43181	null
8450	117.857581	24.423968	null
13023	117.8376111	24.4321667	null
13026	117.8353056	24.4329167	null
8447	117.940227	24.403485	BOYSPR61.png
8451	118.055955	24.466589	BOYSPR60.png
8452	118.06453	24.460279	BOYSPR61.png
8453	118.061301	24.471275	BOYSPR61.png
8454	118.048801	24.444775	BOYSPR61.png
8455	117.9332778	24.3994167	BOYSPR61.png
8456	117.9166389	24.3966111	BOYSPR61.png
8457	117.909304	24.399832	BOYSPR61.png
8458	117.8891389	24.4072222	BOYSPR61.png
8459	117.861916	24.42197	BOYSPR61.png
8460	117.8545278	24.4271111	BOYSPR61.png
8462	117.9027222	24.4016389	BOYSPR60.png
8464	117.87525	24.4136389	BOYSPR60.png
8465	117.9449167	24.4012222	BOYSPR60.png
8466	118.051801	24.468775	BOYSPR60.png
8467	118.054857	24.474969	BOYSPR60.png
8468	117.9856944	24.4089722	BOYSPR61.png
8469	117.9223889	24.3962222	BOYSPR61.png
8470	117.912248	24.433609	null
8471	117.909581	24.395832	null
8472	118.0592778	24.4175278	BOYSPR61.png
8473	117.9749444	24.4040833	BOYSPR61.png
8475	117.957608	24.452442	BOYSPR60.png
8476	118.048218	24.452025	BOYSPR61.png
8477	118.0546111	24.4278889	BOYSPR60.png
8478	118.052881	24.436804	BOYSPR61.png
8479	117.98416	24.445387	BOYSPR60.png
8481	117.9764722	24.4023889	BOYSPR60.png
8482	117.9604167	24.4004722	BOYSPR60.png
8483	118.058329	24.482025	BOYSPR60.png
8484	118.0180556	24.43775	BOYSPR60.png
8485	117.997	24.4428333	BOYSPR60.png
8486	118.061441	24.478277	BOYSPR61.png
8487	117.9632222	24.4025556	BOYSPR61.png
8488	118.04719	24.419581	BOYSPR61.png
8489	118.0409167	24.4315833	BOYSPR60.png
8491	117.9840278	24.4498333	BOYSPR61.png
13060	117.8677222	24.4198333	BOYSPR61.png
13063	117.8424722	24.4324722	BOYSPR61.png
13066	117.8369167	24.4343056	BOYSPR61.png
13069	117.8296944	24.4373056	BOYSPR60.png
13072	117.8204722	24.4499167	BOYSPR60.png
13075	117.9660556	24.4494444	BOYSPR60.png
8553	117.958664	24.450886	null
8554	118.052135	24.458247	null
8555	118.027187	24.435276	null
8556	118.057215	24.472998	null
8558	118.060191	24.464527	null
8559	118.052968	24.464358	null
8560	118.037996	24.421137	null
8561	118.001996	24.441275	null
8562	117.981941	24.444775	null
8563	117.96933	24.447386	null
8564	118.013219	24.438442	null
8565	118.007552	24.440109	null
7896	118.258051	24.307775	null
7899	118.129886	24.318414	null
7900	118.126831	24.314747	null
14835	118.1227222	24.2546111	null
14838	118.1260556	24.2597778	null
14862	118.2021944	24.2693333	null
8060	118.230992	24.229194	null
8061	118.193464	24.252193	null
8062	118.181242	24.254249	null
8063	118.188493	24.294414	null
8064	118.18127	24.297415	null
8065	118.178604	24.322387	BOYSPR60.png
8066	118.200663	24.350163	BOYSPR61.png
8067	118.25777	24.207333	null
8069	118.215353	24.29836	BOYSPR61.png
8070	118.176025	24.337136	BOYSPR61.png
8071	118.167691	24.336219	BOYSPR60.png
8072	118.194746	24.32133	BOYSPR61.png
8073	118.157692	24.353052	BOYSPR61.png
8074	118.148275	24.353358	BOYSPR60.png
8075	118.153386	24.34883	BOYSPR60.png
8079	118.256329	24.252332	BOYSPR61.png
8080	118.251551	24.247804	BOYSPR60.png
8081	118.233079	24.278414	BOYSPR61.png
8082	118.227718	24.274303	BOYSPR60.png
8083	118.207746	24.306803	null
8084	118.20383	24.300803	BOYSPR60.png
8089	118.177469	24.281053	null
8090	118.206635	24.239998	null
8091	118.123803	24.333886	BOYSPR61.png
8092	118.123164	24.329969	BOYSPR60.png
8093	118.139359	24.315886	BOYSPR61.png
8094	118.228801	24.226193	null
8095	118.161053	24.29822	BOYSPR60.png
8096	118.151219	24.307914	BOYSPR61.png
8097	118.149581	24.305553	BOYSPR60.png
8098	118.171969	24.284998	null
8099	118.121859	24.191999	BOYSPR60.png
8100	118.120609	24.206416	BOYSPR61.png
8101	118.123331	24.228888	BOYSPR61.png
8102	118.11972	24.231193	BOYSPR60.png
8103	118.273106	24.223915	BOYSPR60.png
8104	118.278217	24.227804	BOYSPR61.png
8109	118.114164	24.347108	BOYSPR61.png
8111	118.106415	24.35258	BOYSPR60.png
8112	118.114609	24.340969	BOYSPR60.png
8113	118.187385	24.273359	null
8114	118.172441	24.295553	BOYSPR61.png
14828	118.1270556	24.2434444	BOYSPR61.png
14832	118.1231944	24.2452222	BOYSPR60.png
8149	118.292884	24.196166	null
8147	118.097249	24.186985	null
8148	118.071833	24.191791	null
14841	118.12075	24.2546389	null
14844	118.1182222	24.252	null
3596	117.9303333	24.0506667	null
3599	117.9336389	24.0494722	null
3602	117.9301389	24.0488889	null
3581	118.1683889	24.1318056	BOYSPR61.png
3584	118.1574722	24.1474722	BOYSPR61.png
3587	118.1513056	24.14925	BOYSPR60.png
3590	118.1436944	24.1676389	BOYSPR61.png
3593	118.1370556	24.1701111	BOYSPR60.png
5059	117.720831	23.900524	BOYSPR60.png
5060	117.720637	23.905301	BOYSPR61.png
5061	117.713998	23.915412	BOYSPR60.png
5062	117.712054	23.925912	BOYSPR61.png
5063	117.721026	23.942634	BOYSPR61.png
5064	117.719887	23.944217	BOYSPR60.png
5065	117.709526	23.926023	BOYSPR60.png
5066	117.731748	23.949634	BOYSPR60.png
5067	117.740692	23.953689	BOYSPR60.png
5068	117.750247	23.956606	BOYSPR61.png
5069	117.749442	23.957717	BOYSPR60.png
5070	117.754692	23.963578	null
5071	117.757247	23.963495	null
19855	117.7863889	23.9552222	BOYSPR60.png
5028	117.800691	23.919607	null
5029	117.705137	23.844886	null
5054	117.645416	23.78072	null
19858	117.7880556	23.9574722	null
19868	117.7844167	23.9593611	null
9174	117.593497	23.663305	null
9175	117.581497	23.735443	null
9176	117.500081	23.765637	null
9179	117.581941	23.749637	null
9180	117.574802	23.786331	null
9181	117.57508	23.768359	null
9185	117.576497	23.748803	null
9186	117.580108	23.761248	null
9187	117.580969	23.752053	null
9188	117.574775	23.782303	null
9189	117.580219	23.775859	null
9190	117.585108	23.77747	null
13769	117.5023056	23.8334722	null
9191	117.534664	23.740859	BOYSPR61.png
9192	117.5256	23.744325	null
9193	117.521001	23.860437	BOYSPR61.png
9194	117.578941	23.689777	BOYSPR60.png
9195	117.577858	23.724471	BOYSPR61.png
9196	117.57058	23.734137	null
9197	117.578052	23.772164	BOYSPR61.png
9198	117.5024444	23.7580278	BOYSPR60.png
9199	117.553803	23.741859	BOYSPR60.png
9200	117.511387	23.759803	BOYSPR61.png
9201	117.504026	23.762664	BOYSPR61.png
9206	117.575469	23.708999	BOYSPR60.png
9207	117.57383	23.754998	BOYSPR60.png
9208	117.576997	23.759831	BOYSPR61.png
9209	117.57433	23.759776	BOYSPR60.png
9210	117.534359	23.793192	BOYSPR61.png
9211	117.530414	23.807358	BOYSPR60.png
9212	117.527498	23.823136	BOYSPR60.png
9213	117.522526	23.828913	BOYSPR60.png
9214	117.52797	23.751553	BOYSPR60.png
9215	117.582691	23.673444	BOYSPR61.png
9216	117.584136	23.689943	BOYSPR61.png
9217	117.577802	23.673805	BOYSPR60.png
9218	117.539109	23.761275	BOYSPR61.png
9219	117.535136	23.776859	BOYSPR60.png
9220	117.530803	23.817136	BOYSPR61.png
9221	117.527387	23.831135	BOYSPR61.png
9222	117.576247	23.775997	BOYSPR60.png
13739	117.5061944	23.756	BOYSPR61.png
13742	117.5066389	23.753	BOYSPR60.png
13745	117.5067778	23.7595833	null
13760	117.5198333	23.8315833	BOYSPR61.png
13763	117.5186111	23.8301667	BOYSPR60.png
13766	117.5088611	23.8322778	BOYSPR61.png
13778	117.4967778	23.7638611	BOYSPR60.png
13781	117.4946944	23.7655278	BOYSPR61.png
9229	117.570694	23.762388	null
9111	117.512553	23.755998	null
9112	117.570497	23.73922	null
9113	117.581302	23.727804	null
9114	117.544442	23.693332	null
9115	117.573525	23.765442	null
9116	117.541275	23.749026	null
13749	117.5066667	23.7573056	null
13784	117.4901944	23.7672222	null
3128	117.550996	23.638998	null
3125	117.452081	23.65572	null
2107	117.200701	23.591542	null
2108	117.181205	23.5846	null
2109	117.18678	23.56655	null
2127	117.102555	23.561774	null
2128	117.108443	23.56025	null
2129	117.103883	23.556651	null
2130	117.107334	23.556242	null
2131	117.094864	23.556026	null
2132	117.107162	23.552213	null
2133	117.095456	23.551901	null
2134	117.101258	23.551807	null
2135	117.103646	23.550281	null
2136	117.099912	23.550159	null
2137	117.109621	23.547262	null
2138	117.109988	23.543618	null
2139	117.121539	23.536333	null
2140	117.119631	23.534582	null
2141	117.092971	23.530554	null
2142	117.09211	23.529137	null
2143	117.134286	23.524455	null
2144	117.132511	23.522829	null
2145	117.1436667	23.5158611	null
2146	117.1417778	23.5141389	null
2147	117.1611111	23.5003611	null
2149	117.17375	23.4886667	null
2150	117.1711389	23.4863889	null
2151	117.1846667	23.4785556	null
2152	117.1819167	23.4764167	null
2153	117.1941389	23.4698056	null
2154	117.1916111	23.4674722	null
2155	117.075138	23.539637	null
2156	117.074277	23.53822	null
3574	117.1543056	23.5097778	null
3577	117.1511389	23.5089722	null
3578	117.15	23.5246389	null
3581	117.1468333	23.5238889	null
3582	117.1461944	23.5377778	null
3585	117.1430278	23.537	null
3586	117.1420556	23.5521389	null
3589	117.1388056	23.5515833	null
3590	117.1383056	23.5656944	null
3593	117.1348333	23.5646944	null
3594	117.1308889	23.5718056	null
3606	117.1525278	23.5042222	null
2125	117.129519	23.56484	null
2126	117.127814	23.561072	null
3598	117.1320833	23.5772778	null
12079	117.209014	23.583208	null
39310	116.895775	23.457495	null
39313	116.905977	23.439412	null
45252	117.1087778	23.2744722	null
45255	117.3011111	23.4225278	null
45276	117.01675	23.3036389	null
45279	117.0416111	23.3036111	null
45282	117.0656111	23.3035556	null
45285	117.0940556	23.2716667	null
45288	117.0941667	23.2463611	null
45291	117.0733611	23.2463611	null
45294	117.0436667	23.2463611	null
45297	117.0142222	23.2463611	null
39335	116.908592	23.424029	null
19182	116.974803	23.610553	null
19183	116.969692	23.61033	null
19184	116.969998	23.608525	null
19185	116.97647	23.607164	null
19186	116.975526	23.606386	null
19187	116.980276	23.603358	null
19188	116.982581	23.601858	null
19189	116.980776	23.601164	null
19190	117.003053	23.59447	null
19191	117.002636	23.593164	null
19192	117.017303	23.592497	null
19193	117.017108	23.591248	null
19194	117.031719	23.590636	null
19195	117.040941	23.589414	null
19196	117.031525	23.589359	null
19197	117.038136	23.58647	null
19198	117.042469	23.581081	null
19199	117.048216	23.571693	null
19200	117.046577	23.57111	null
19202	117.052716	23.560721	null
19204	117.051077	23.560138	null
19213	117.058299	23.548943	null
19214	117.056243	23.547471	null
